X,Y,Z,Trace,GradX,GradY,GradZ
0.00016,0.0001,0.0004,190.8531796,-0.723006992,0.207834698,0.658836571
0.00016,0.0001,0.00042,216.6754042,-0.107772559,-0.721356659,0.684126923
0.00016,0.0001,0.00044,323.5680222,0.069763323,-0.747746935,0.660308715
0.00016,0.0001,0.00046,430.4606403,0.015343235,-0.224716247,0.97430344
0.00016,0.00012,2.00E-05,1723.368286,-0.035568111,-0.03925442,0.998596014
0.00016,0.00012,4.00E-05,1709.265052,-0.281051645,-0.238049612,0.929700143
0.00016,0.00012,6.00E-05,1864.58302,-0.220640772,-0.182123159,0.958200816
0.00016,0.00012,8.00E-05,1894.658347,0.050854068,0.128732905,-0.990374527
0.00016,0.00012,0.0001,1730.014138,0.367265518,-0.229659549,-0.901317109
0.00016,0.00012,0.00012,1523.739569,0.336306264,-0.210300019,-0.917971677
0.00016,0.00012,0.00014,1317.465001,0.38632355,-0.237801771,-0.891181481
0.00016,0.00012,0.00016,1169.549169,0.753607771,-0.102210968,-0.649329073
0.00016,0.00012,0.00018,1082.469266,0.841756805,-0.112161034,-0.528077063
0.00016,0.00012,0.0002,995.3893625,0.846042038,-0.111432343,-0.521340294
0.00016,0.00012,0.00022,909.4068893,0.854608842,-0.108093103,-0.507897242
0.00016,0.00012,0.00024,826.1860976,0.861219925,-0.107472541,-0.496739261
0.00016,0.00012,0.00026,742.965306,0.848543079,-0.028770258,-0.528343559
0.00016,0.00012,0.00028,645.8607045,0.807037396,0.223845217,-0.546428367
0.00016,0.00012,0.0003,534.0028816,0.797765645,-0.170747411,-0.578286518
0.00016,0.00012,0.00032,422.1450587,0.685836411,-0.323050373,-0.652124891
0.00016,0.00012,0.00034,285.5265162,0.523146548,-0.484621289,-0.701042007
0.00016,0.00012,0.00036,154.7334293,0.192289457,-0.39032919,-0.900370973
0.00016,0.00012,0.00038,194.7432504,-0.684777305,0.524301819,0.506149824
0.00016,0.00012,0.0004,223.3197815,-0.648483182,0.611071152,0.453940095
0.00016,0.00012,0.00042,242.5652491,-0.737895857,0.563374925,0.371642837
0.00016,0.00012,0.00044,260.7450637,-0.8378132,-0.360567584,0.409951289
0.00016,0.00012,0.00046,278.9248784,-0.036498485,-0.081216943,0.996027946
0.00016,0.00014,2.00E-05,1701.625878,-0.031417744,-0.029730834,0.999064063
0.00016,0.00014,4.00E-05,1691.186044,-0.274877517,-0.232820152,0.93286501
0.00016,0.00014,6.00E-05,1846.504011,-0.207630352,-0.175862078,0.96226928
0.00016,0.00014,8.00E-05,1889.032842,0.409704296,-0.280342461,-0.868072862
0.00016,0.00014,0.0001,1682.758273,0.336306265,-0.210300018,-0.917971676
0.00016,0.00014,0.00012,1476.483704,0.336306265,-0.210300018,-0.917971676
0.00016,0.00014,0.00014,1270.209135,0.473754902,-0.245612978,-0.845713047
0.00016,0.00014,0.00016,1151.053815,0.798177675,-0.106354273,-0.592959667
0.00016,0.00014,0.00018,1063.973912,0.841756805,-0.112161034,-0.528077062
0.00016,0.00014,0.0002,976.894009,0.847110446,-0.111378727,-0.519613964
0.00016,0.00014,0.00022,891.4015681,0.855641665,-0.108037785,-0.506167144
0.00016,0.00014,0.00024,808.1807765,0.865759121,-0.044136959,-0.498510855
0.00016,0.00014,0.00026,724.9599848,0.871436746,0.3988739,-0.285477863
0.00016,0.00014,0.00028,708.5233224,0.775572096,0.256813427,-0.576658293
0.00016,0.00014,0.0003,445.0084609,0.367862452,-0.372071045,-0.852197368
0.00016,0.00014,0.00032,286.0913634,0.387936419,-0.626332704,-0.676175036
0.00016,0.00014,0.00034,127.174266,0.123429153,-0.780518285,-0.612826608
0.00016,0.00014,0.00036,175.5266784,-0.762250534,0.248620455,0.597630314
0.00016,0.00014,0.00038,227.139299,-0.736940332,0.37522052,0.562253064
0.00016,0.00014,0.0004,255.2287309,-0.667754958,0.599128168,0.441756443
0.00016,0.00014,0.00042,273.4085455,-0.720081858,0.597775709,0.352344037
0.00016,0.00014,0.00044,291.5883601,-0.716526029,0.59482384,0.364383107
0.00016,0.00014,0.00046,311.1971324,-0.052411896,0.04694697,0.997521416
0.00016,0.00016,2.00E-05,1682.301628,-0.031530797,-0.02845111,0.999097765
0.00016,0.00016,4.00E-05,1673.107035,-0.272835633,-0.23109069,0.933893897
0.00016,0.00016,6.00E-05,1828.425003,-0.240226859,-0.203471189,0.949152533
0.00016,0.00016,8.00E-05,1841.776976,0.590627251,-0.433519787,-0.680602707
0.00016,0.00016,0.0001,1635.502408,0.336306264,-0.210300019,-0.917971677
0.00016,0.00016,0.00012,1429.227839,0.336306265,-0.210300018,-0.917971676
0.00016,0.00016,0.00014,1222.95327,0.569542441,-0.186372971,-0.800553885
0.00016,0.00016,0.00016,1132.558462,0.837282307,-0.11156482,-0.535267811
0.00016,0.00016,0.00018,1045.478559,0.842073488,-0.112058379,-0.527593745
0.00016,0.00016,0.0002,958.3986555,0.84817433,-0.111324703,-0.517887165
0.00016,0.00016,0.00022,873.396247,0.853666091,0.280083847,-0.439098216
0.00016,0.00016,0.00024,811.4497577,0.857218566,0.51462723,0.018306964
0.00016,0.00016,0.00026,882.2081775,0.773770427,0.630205698,-0.064188048
0.00016,0.00016,0.00028,770.5364632,0.386851441,0.123247116,-0.91386876
0.00016,0.00016,0.0003,349.5682583,0.328412017,-0.124709544,-0.936265495
0.00016,0.00016,0.00032,127.7391132,0.196568514,-0.630901687,-0.750549053
0.00016,0.00016,0.00034,144.707307,-0.878311184,0.233230178,0.417340565
0.00016,0.00016,0.00036,196.3199276,-0.781011108,0.233373039,0.579274264
0.00016,0.00016,0.00038,247.9325481,-0.76128844,0.272600502,0.588327186
0.00016,0.00016,0.0004,286.0720273,-0.668314274,0.549358283,0.501559077
0.00016,0.00016,0.00042,304.2518419,-0.720081857,0.597775709,0.352344038
0.00016,0.00016,0.00044,322.4316566,-0.708152219,0.587872324,0.391058264
0.00016,0.00016,0.00046,345.2863505,-0.054331768,0.049999143,0.997270347
0.00016,0.00018,2.00E-05,1663.81379,-0.044833556,-0.04170914,0.998123389
0.00016,0.00018,4.00E-05,1655.028027,-0.27217138,-0.230528065,0.934226713
0.00016,0.00018,6.00E-05,1810.345994,-0.343141626,-0.290639578,0.893186688
0.00016,0.00018,8.00E-05,1766.147991,0.578915731,-0.459132451,-0.673835269
0.00016,0.00018,0.0001,1588.246543,0.383609838,-0.273355416,-0.882111279
0.00016,0.00018,0.00012,1381.971974,0.354644647,-0.221767429,-0.908320638
0.00016,0.00018,0.00014,1201.143012,0.662819254,-0.111396687,-0.740446766
0.00016,0.00018,0.00016,1114.063109,0.84441231,-0.079625401,-0.529743
0.00016,0.00018,0.00018,1026.983205,0.815223631,0.27466455,-0.509872352
0.00016,0.00018,0.0002,939.9033021,0.855446378,0.508247999,-0.099475951
0.00016,0.00018,0.00022,985.1346127,0.772823797,0.603430874,0.196505873
0.00016,0.00018,0.00024,1055.893032,0.695902429,0.689817222,0.199679768
0.00016,0.00018,0.00026,1126.651452,0.711124079,0.538963013,-0.451465851
0.00016,0.00018,0.00028,780.3567593,0.281859443,0.02455235,-0.95914151
0.00016,0.00018,0.0003,359.3885544,0.183116145,0.194266361,-0.963705898
0.00016,0.00018,0.00032,113.8879356,-0.455806494,0.544336709,-0.704228647
0.00016,0.00018,0.00034,165.5005561,-0.79192516,0.228179195,0.566382199
0.00016,0.00018,0.00036,217.1131767,-0.79192516,0.228179194,0.566382199
0.00016,0.00018,0.00038,268.7257972,-0.756197445,0.251682287,0.604004513
0.00016,0.00018,0.0004,316.9153237,-0.671328634,0.504577355,0.542880795
0.00016,0.00018,0.00042,335.0951383,-0.720081857,0.597775709,0.352344037
0.00016,0.00018,0.00044,353.274953,-0.686584183,0.600636383,0.409680479
0.00016,0.00018,0.00046,379.3755685,-0.056365134,0.05187036,0.997061903
0.00016,0.0002,2.00E-05,1628.995226,-0.065632552,-0.069183215,0.995442641
0.00016,0.0002,4.00E-05,1636.949018,-0.247346838,-0.209501778,0.946006631
0.00016,0.0002,6.00E-05,1792.266986,-0.551508242,-0.467125262,0.691109723
0.00016,0.0002,8.00E-05,1690.44464,0.523819581,-0.400715435,-0.75169155
0.00016,0.0002,0.0001,1516.450994,0.443982294,-0.343198463,-0.827704378
0.00016,0.0002,0.00012,1334.716109,0.420846049,-0.286821042,-0.860594151
0.00016,0.0002,0.00014,1182.647658,0.723137401,0.314836986,-0.614776359
0.00016,0.0002,0.00016,1106.38059,0.811563807,0.574723036,-0.105155217
0.00016,0.0002,0.00018,1139.297188,0.723430681,0.678944864,0.125227475
0.00016,0.0002,0.0002,1172.213785,0.652682587,0.744411346,0.140915532
0.00016,0.0002,0.00022,1229.577887,0.6698902,0.718206252,0.188220348
0.00016,0.0002,0.00024,1300.336307,0.709955053,0.703746966,-0.02653357
0.00016,0.0002,0.00026,1211.14526,0.398586063,0.166726507,-0.901848891
0.00016,0.0002,0.00028,790.1770554,0.211734763,0.13561295,-0.967872677
0.00016,0.0002,0.0003,483.9167907,-0.091845656,0.523228884,-0.847228369
0.00016,0.0002,0.00032,277.6057159,-0.225165979,0.747282093,-0.625195773
0.00016,0.0002,0.00034,186.2938053,-0.807139719,0.547025942,-0.222009219
0.00016,0.0002,0.00036,237.9064258,-0.79192516,0.228179194,0.566382199
0.00016,0.0002,0.00038,289.5190463,-0.746997731,0.235379871,0.621764188
0.00016,0.0002,0.0004,347.7586201,-0.669842061,0.466374359,0.577759959
0.00016,0.0002,0.00042,365.9384348,-0.711919601,0.590999815,0.37932796
0.00016,0.0002,0.00044,387.3516095,-0.665472751,0.612292549,0.426900282
0.00016,0.0002,0.00046,413.4647866,-0.059472775,0.054730187,0.996728446
0.00016,0.00022,2.00E-05,1578.781696,-0.146892108,-0.153112788,0.977230363
0.00016,0.00022,4.00E-05,1618.87001,-0.210028207,-0.177893051,0.961375169
0.00016,0.00022,6.00E-05,1774.187978,-0.018351533,-0.999808714,0.00676437
0.00016,0.00022,8.00E-05,1619.114643,0.483991901,-0.337439067,-0.807395019
0.00016,0.00022,0.0001,1440.747643,0.471599717,-0.190172822,-0.861062138
0.00016,0.00022,0.00012,1270.721136,0.829564201,0.441061881,-0.342472851
0.00016,0.00022,0.00014,1318.07735,0.711688825,0.685945354,0.15158492
0.00016,0.00022,0.00016,1350.993948,0.599661367,0.793105319,0.106724869
0.00016,0.00022,0.00018,1383.910545,0.610137835,0.785217836,0.105663482
0.00016,0.00022,0.0002,1416.827142,0.64330256,0.752946383,0.138685115
0.00016,0.00022,0.00022,1474.021162,0.669783919,0.718360247,0.18801079
0.00016,0.00022,0.00024,1544.779582,0.725488517,0.5584995,-0.402174988
0.00016,0.00022,0.00026,1220.965556,0.276339291,0.100183377,-0.955824193
0.00016,0.00022,0.00028,882.2519778,-0.03757865,0.461904863,-0.886133028
0.00016,0.00022,0.0003,675.940903,-0.1868087,0.669313603,-0.71911182
0.00016,0.00022,0.00032,469.6298281,-0.1868087,0.669313603,-0.71911182
0.00016,0.00022,0.00034,263.3187533,-0.29917401,0.750934633,-0.588720723
0.00016,0.00022,0.00036,258.6996749,-0.917071447,0.264237878,0.298593879
0.00016,0.00022,0.00038,310.3122954,-0.719290255,0.238524085,0.652478191
0.00016,0.00022,0.0004,378.6019165,-0.672007245,0.407805513,0.618143128
0.00016,0.00022,0.00042,396.7817312,-0.696373852,0.594886714,0.401463891
0.00016,0.00022,0.00044,421.4408276,-0.657024578,0.604630899,0.450266787
0.00016,0.00022,0.00046,447.5540047,-0.063773434,0.058687894,0.996237261
0.00016,0.00024,2.00E-05,1445.473034,-0.037773592,-0.133953957,0.990267385
0.00016,0.00024,4.00E-05,1600.791001,-0.135250906,-0.114556974,0.984166598
0.00016,0.00024,6.00E-05,1756.108969,0.547372448,-0.629007171,-0.552026614
0.00016,0.00024,8.00E-05,1551.088076,0.502804471,-0.339001724,-0.795151241
0.00016,0.00024,0.0001,1439.505355,0.967471083,0.200972726,-0.153654373
0.00016,0.00024,0.00012,1492.69999,0.685376077,0.70446784,0.184349385
0.00016,0.00024,0.00014,1545.894626,0.650823713,0.74010613,0.169326345
0.00016,0.00024,0.00016,1595.607305,0.622102089,0.771113697,0.135545773
0.00016,0.00024,0.00018,1628.523902,0.609966431,0.785348624,0.105681082
0.00016,0.00024,0.0002,1661.440499,0.64317242,0.753100505,0.138451684
0.00016,0.00024,0.00022,1718.464437,0.681737311,0.731453489,-0.014492487
0.00016,0.00024,0.00024,1651.754057,0.43937469,0.263123391,-0.858903931
0.00016,0.00024,0.00026,1280.587165,0.014825838,0.399440868,-0.916639072
0.00016,0.00024,0.00028,1074.27609,-0.186808701,0.669313603,-0.719111821
0.00016,0.00024,0.0003,867.9650152,-0.1868087,0.669313603,-0.719111821
0.00016,0.00024,0.00032,661.6539404,-0.1868087,0.669313603,-0.71911182
0.00016,0.00024,0.00034,455.3428655,-0.194080601,0.695367971,-0.691950941
0.00016,0.00024,0.00036,279.492924,-0.549590183,0.694383057,-0.464524274
0.00016,0.00024,0.00038,333.3512737,-0.688441573,0.261681125,0.676440085
0.00016,0.00024,0.0004,404.8048138,-0.673632137,0.349935624,0.650972198
0.00016,0.00024,0.00042,429.4168686,-0.662278421,0.596467352,0.45344679
0.00016,0.00024,0.00044,455.5300457,-0.653188902,0.601101093,0.46045818
0.00016,0.00024,0.00046,481.6432228,-0.074454933,0.068517608,0.99486773
0.00016,0.00026,2.00E-05,1427.394025,-0.019472131,-0.029777543,0.999366867
0.00016,0.00026,4.00E-05,1582.711993,-0.144464102,-0.122360513,0.981915489
0.00016,0.00026,6.00E-05,1717.55394,0.564289518,-0.60608694,-0.560567535
0.00016,0.00026,8.00E-05,1484.135075,0.646665826,-0.415892427,-0.639419111
0.00016,0.00026,0.0001,1517.116526,0.584992809,-0.151184567,0.796822841
0.00016,0.00026,0.00012,1677.274269,0.663990169,0.201895752,0.719968861
0.00016,0.00026,0.00014,1767.87348,0.828888424,0.434465163,0.352397506
0.00016,0.00026,0.00016,1821.068115,0.790572613,0.57509029,0.21039511
0.00016,0.00026,0.00018,1873.137259,0.678746083,0.719440104,0.14734209
0.00016,0.00026,0.0002,1906.053856,0.643961014,0.752432935,0.138415645
0.00016,0.00026,0.00022,1962.907712,0.389021446,0.787341034,-0.478284863
0.00016,0.00026,0.00024,1678.922352,0.037626518,0.407843176,-0.912276378
0.00016,0.00026,0.00026,1472.611277,-0.16713293,0.675483619,-0.718184143
0.00016,0.00026,0.00028,1266.300202,-0.166953004,0.682652868,-0.711415319
0.00016,0.00026,0.0003,1059.989127,-0.152330039,0.69125428,-0.706373187
0.00016,0.00026,0.00032,853.6780526,-0.137870623,0.699520147,-0.701187033
0.00016,0.00026,0.00034,647.3669778,-0.123585197,0.707454963,-0.695869366
0.00016,0.00026,0.00036,441.0559029,-0.132169429,0.801702028,-0.582928041
0.00016,0.00026,0.00038,358.7892514,-0.691188646,0.719400124,-0.068714754
0.00016,0.00026,0.0004,430.2427915,-0.612716283,0.395411629,0.684272168
0.00016,0.00026,0.00042,463.5060866,-0.633827046,0.583283227,0.507980269
0.00016,0.00026,0.00044,489.6192637,-0.653188901,0.601101093,0.46045818
0.00016,0.00026,0.00046,515.7324408,-0.078550876,0.072286926,0.994285854
0.00016,0.00028,2.00E-05,1413.680876,0.013667558,0.002826569,0.999902599
0.00016,0.00028,4.00E-05,1564.632985,-0.056873439,-0.103200089,0.993033309
0.00016,0.00028,6.00E-05,1649.527373,0.608818428,-0.540901064,-0.58031557
0.00016,0.00028,8.00E-05,1420.719119,0.59073887,-0.368958504,-0.717563384
0.00016,0.00028,0.0001,1402.860239,0.466034299,-0.751049947,0.467692217
0.00016,0.00028,0.00012,1563.017981,0.339025526,-0.546365584,0.765863135
0.00016,0.00028,0.00014,1723.175724,0.368609374,-0.413217579,0.832693438
0.00016,0.00028,0.00016,1883.333466,0.400397931,-0.146811573,0.904504206
0.00016,0.00028,0.00018,2043.491209,0.668449974,0.15342085,0.727761413
0.00016,0.00028,0.0002,2149.43624,0.706099206,0.686995072,0.171644059
0.00016,0.00028,0.00022,2092.362854,0.425250563,0.300725909,-0.85365443
0.00016,0.00028,0.00024,1870.946464,0.214767101,0.552825497,-0.805145367
0.00016,0.00028,0.00026,1668.676356,0.08453431,0.642208863,-0.761854138
0.00016,0.00028,0.00028,1470.215967,-0.043903877,0.688935954,-0.723491328
0.00016,0.00028,0.0003,1271.755578,-0.059332524,0.723982456,-0.687261999
0.00016,0.00028,0.00032,1073.29519,-0.043529406,0.755190452,-0.654058538
0.00016,0.00028,0.00034,874.8348012,-0.030008283,0.766484034,-0.641561944
0.00016,0.00028,0.00036,676.3744126,-0.017762061,0.747460021,-0.664069293
0.00016,0.00028,0.00038,446.5577276,-0.193102556,0.82370688,-0.533121355
0.00016,0.00028,0.0004,465.3161956,-0.730199711,0.536797483,0.42267818
0.00016,0.00028,0.00042,497.5953047,-0.636532791,0.585773207,0.50169289
0.00016,0.00028,0.00044,523.7084818,-0.653188901,0.601101094,0.46045818
0.00016,0.00028,0.00046,549.8216589,-0.082718042,0.076121786,0.993661511
0.00016,0.0003,2.00E-05,1430.262739,0.049722443,0.033977049,0.998184972
0.00016,0.0003,4.00E-05,1558.201859,0.136527376,0.065514555,0.988467561
0.00016,0.0003,6.00E-05,1583.414573,0.555510249,-0.4729645,-0.683895419
0.00016,0.0003,8.00E-05,1357.303162,0.534697195,-0.333956487,-0.776255096
0.00016,0.0003,0.0001,1288.603951,0.499176155,-0.804460579,0.321972581
0.00016,0.0003,0.00012,1448.761694,0.339025526,-0.546365584,0.765863135
0.00016,0.0003,0.00014,1608.919436,0.339025526,-0.546365584,0.765863135
0.00016,0.0003,0.00016,1769.077179,0.401284466,-0.531948979,0.745654787
0.00016,0.0003,0.00018,1929.234921,0.457315704,-0.48146449,0.747699332
0.00016,0.0003,0.0002,2101.65969,0.638032563,-0.643178803,0.42336211
0.00016,0.0003,0.00022,2061.014262,0.745470082,-0.590881343,-0.308437344
0.00016,0.0003,0.00024,1969.832178,0.647204632,-0.464608946,-0.60437132
0.00016,0.0003,0.00026,1810.40911,0.531260166,-0.35821986,-0.76775072
0.00016,0.0003,0.00028,1644.26326,0.52294899,-0.22104486,-0.823203209
0.00016,0.0003,0.0003,1478.117409,0.458303146,0.159022415,-0.874454171
0.00016,0.0003,0.00032,1311.971559,0.293096496,0.3839016,-0.875622067
0.00016,0.0003,0.00034,1121.574405,0.13116144,0.432686106,-0.891952583
0.00016,0.0003,0.00036,923.1140165,0.038443243,0.511292469,-0.858546521
0.00016,0.0003,0.00038,684.8878102,-0.149020645,0.683307527,-0.714761269
0.00016,0.0003,0.0004,495.060055,-0.397498081,0.619156409,-0.677230106
0.00016,0.0003,0.00042,531.6845228,-0.642387977,0.563940706,0.518949484
0.00016,0.0003,0.00044,557.7976999,-0.653188901,0.601101093,0.46045818
0.00016,0.0003,0.00046,583.910877,-0.084356304,0.077629407,0.993407111
0.00016,0.00032,2.00E-05,1446.844602,0.064315467,0.034569155,0.997330685
0.00016,0.00032,4.00E-05,1574.783722,0.632074076,0.281671846,0.721902579
0.00016,0.00032,6.00E-05,1510.590996,0.364410645,-0.483785331,-0.795711402
0.00016,0.00032,8.00E-05,1293.887205,0.456354028,-0.314036247,-0.832539631
0.00016,0.00032,0.0001,1174.347664,0.521340061,-0.84017941,0.149342224
0.00016,0.00032,0.00012,1334.505406,0.342486529,-0.545637058,0.76484193
0.00016,0.00032,0.00014,1494.663149,0.405347282,-0.53090901,0.744197019
0.00016,0.00032,0.00016,1654.820891,0.460431094,-0.475148506,0.749824716
0.00016,0.00032,0.00018,1829.332038,0.439140567,-0.598493535,0.670045559
0.00016,0.00032,0.0002,1949.23486,0.60032431,-0.7993317,0.02606828
0.00016,0.00032,0.00022,1839.817503,0.540097596,-0.717698616,-0.439548955
0.00016,0.00032,0.00024,1678.294378,0.519810877,-0.722785291,-0.455387829
0.00016,0.00032,0.00026,1516.771253,0.522297134,-0.738474661,-0.426451496
0.00016,0.00032,0.00028,1380.989672,0.552341293,-0.783893687,-0.283601453
0.00016,0.00032,0.0003,1332.183935,0.558001195,-0.794973487,-0.238016432
0.00016,0.00032,0.00032,1229.615405,0.52455306,-0.750260694,-0.402433819
0.00016,0.00032,0.00034,1063.469555,0.585502404,-0.640725845,-0.496646077
0.00016,0.00032,0.00036,936.4355296,0.892370385,0.006080806,-0.451262806
0.00016,0.00032,0.00038,855.7747716,0.338190884,0.473486862,-0.813287844
0.00016,0.00032,0.0004,605.3820261,-0.228223384,0.702144256,-0.674468332
0.00016,0.00032,0.00042,565.7720982,-0.782552648,0.609120142,-0.128778904
0.00016,0.00032,0.00044,591.8869179,-0.653184545,0.601097085,0.460469591
0.00016,0.00032,0.00046,618.000095,-0.086060312,0.07919753,0.993137138
0.00016,0.00034,2.00E-05,1463.426465,0.066087815,0.03552178,0.997181329
0.00016,0.00034,4.00E-05,1583.074418,0.578178291,-0.709919907,-0.402148716
0.00016,0.00034,6.00E-05,1412.632033,0.227178012,-0.472995267,-0.851272946
0.00016,0.00034,8.00E-05,1230.471249,0.364192156,-0.363921708,-0.857277705
0.00016,0.00034,0.0001,1060.091376,0.536762801,-0.84289027,-0.037705294
0.00016,0.00034,0.00012,1220.249119,0.409386219,-0.529862716,0.742730385
0.00016,0.00034,0.00014,1380.406861,0.46350049,-0.468850327,0.751895383
0.00016,0.00034,0.00016,1557.004385,0.471535053,-0.607341129,0.639368006
0.00016,0.00034,0.00018,1666.260479,0.448014004,-0.699142332,0.557210419
0.00016,0.00034,0.0002,1780.143868,0.173738017,-0.977536479,-0.119321141
0.00016,0.00034,0.00022,1618.620743,0.250916399,-0.781764779,-0.570863199
0.00016,0.00034,0.00024,1457.097619,0.305265198,-0.769052023,-0.561580044
0.00016,0.00034,0.00026,1295.574494,0.465759901,-0.714655057,-0.521858088
0.00016,0.00034,0.00028,1134.05137,0.57624792,-0.672660552,-0.464183279
0.00016,0.00034,0.0003,972.528245,0.596312951,-0.701551788,-0.390174259
0.00016,0.00034,0.00032,811.0051203,0.586431285,-0.762551317,-0.273155336
0.00016,0.00034,0.00034,743.3414296,0.759502189,-0.631407485,0.156464095
0.00016,0.00034,0.00036,925.9127218,0.797655234,-0.557820845,0.229307724
0.00016,0.00034,0.00038,877.6233658,0.81855652,-0.501335891,-0.280406041
0.00016,0.00034,0.0004,796.9626077,0.384020696,0.542470052,-0.747164204
0.00016,0.00034,0.00042,595.5159576,-0.341806632,0.667206184,-0.661818808
0.00016,0.00034,0.00044,625.976136,-0.641503334,0.59034738,0.489860637
0.00016,0.00034,0.00046,652.0893131,-0.087834074,0.080829845,0.992850297
0.00016,0.00036,2.00E-05,1480.008328,0.076933342,0.041351182,0.996178368
0.00016,0.00036,4.00E-05,1485.115455,0.273968645,-0.734994076,-0.620261952
0.00016,0.00036,6.00E-05,1314.67307,0.182616761,-0.489918239,-0.852426676
0.00016,0.00036,8.00E-05,1144.230685,0.269169894,-0.430297964,-0.86162128
0.00016,0.00036,0.0001,945.8350889,0.688069905,-0.710506991,-0.147443623
0.00016,0.00036,0.00012,1105.992831,0.466524127,-0.462571034,0.753911982
0.00016,0.00036,0.00014,1284.676733,0.511653797,-0.594377528,0.620423844
0.00016,0.00036,0.00016,1383.286098,0.435291084,-0.665619436,0.60619505
0.00016,0.00036,0.00018,1549.354756,-0.167392433,-0.78822263,0.592186507
0.00016,0.00036,0.0002,1558.947109,0.29047066,-0.905001546,-0.310803793
0.00016,0.00036,0.00022,1397.423984,0.250916401,-0.781764778,-0.570863199
0.00016,0.00036,0.00024,1235.90086,0.2509164,-0.781764778,-0.570863198
0.00016,0.00036,0.00026,1074.377735,0.2509164,-0.781764777,-0.5708632
0.00016,0.00036,0.00028,912.8546104,0.2509164,-0.781764778,-0.570863199
0.00016,0.00036,0.0003,751.3314857,0.455359405,-0.654485647,-0.603569673
0.00016,0.00036,0.00032,589.8083611,0.815530018,-0.441404305,-0.374263315
0.00016,0.00036,0.00034,599.7624057,0.979832322,-0.19603278,0.038726854
0.00016,0.00036,0.00036,609.7772649,0.851591814,-0.521950493,0.048570202
0.00016,0.00036,0.00038,625.2258144,0.770674539,-0.466445914,0.434153157
0.00016,0.00036,0.0004,810.2028934,0.844384543,-0.397048347,0.359676736
0.00016,0.00036,0.00042,738.1504439,0.00111295,0.500525845,-0.865720879
0.00016,0.00036,0.00044,660.0653541,-0.727624589,0.54640966,-0.41472755
0.00016,0.00036,0.00046,686.1785312,-0.020623417,0.082846626,0.99634889
0.00016,0.00038,2.00E-05,1496.590191,0.09208417,-0.030398505,0.995287113
0.00016,0.00038,4.00E-05,1387.156492,0.209038651,-0.560802024,-0.801126664
0.00016,0.00038,6.00E-05,1216.714107,0.182616761,-0.489918239,-0.852426676
0.00016,0.00038,8.00E-05,1046.271722,0.201017126,-0.488126139,-0.849308535
0.00016,0.00038,0.0001,875.8293374,0.752891096,-0.645119716,-0.130290249
0.00016,0.00038,0.00012,1012.349081,0.620274601,-0.492641335,0.610380156
0.00016,0.00038,0.00014,1114.754778,0.453833504,-0.681234671,0.574416638
0.00016,0.00038,0.00016,1266.380375,0.080156602,-0.590833166,0.802802023
0.00016,0.00038,0.00018,1432.449032,-0.174268903,-0.952292859,0.250536745
0.00016,0.00038,0.0002,1337.75035,0.267611416,-0.833780409,-0.482902018
0.00016,0.00038,0.00022,1176.227225,0.2509164,-0.781764777,-0.5708632
0.00016,0.00038,0.00024,1014.7041,0.2509164,-0.781764778,-0.570863199
0.00016,0.00038,0.00026,853.1809757,0.255376433,-0.77279359,-0.581010278
0.00016,0.00038,0.00028,691.6578511,0.312868899,-0.707851954,-0.633291926
0.00016,0.00038,0.0003,622.2304368,-0.479846381,-0.723471025,-0.49632361
0.00016,0.00038,0.00032,632.245296,-0.639975229,0.747880804,0.176368959
0.00016,0.00038,0.00034,642.2601552,-0.253938255,0.941432914,0.221854527
0.00016,0.00038,0.00036,652.2750145,0.867145167,0.484776588,0.114240621
0.00016,0.00038,0.00038,662.2898737,0.969936404,0.235994932,0.059411822
0.00016,0.00038,0.0004,672.3047329,0.925150693,-0.371500332,0.077998061
0.00016,0.00038,0.00042,682.3195921,0.981741954,-0.098114953,0.162960704
0.00016,0.00038,0.00044,694.449897,-0.30890182,0.8675604,0.38976739
0.00016,0.00038,0.00046,720.2677492,0.012777895,0.018873612,0.999740222
0.00016,0.0004,2.00E-05,1459.639913,0.12160847,-0.163946621,0.978944782
0.00016,0.0004,4.00E-05,1289.197529,0.192318566,-0.396389421,-0.897713204
0.00016,0.0004,6.00E-05,1118.755144,0.194084576,-0.376262835,-0.905956653
0.00016,0.0004,8.00E-05,948.3127591,0.195787507,-0.355589181,-0.913905677
0.00016,0.0004,0.0001,777.8703743,0.81072164,-0.563125493,-0.160062802
0.00016,0.0004,0.00012,913.1547332,0.492321336,-0.726808532,0.4789249
0.00016,0.0004,0.00014,983.405994,0.313346032,-0.687825894,0.654759348
0.00016,0.0004,0.00016,1149.474652,-0.275086481,-0.597588976,0.75313667
0.00016,0.0004,0.00018,1278.076715,0.143450508,-0.985877168,-0.086418519
0.00016,0.0004,0.0002,1116.55359,0.2509164,-0.781764778,-0.570863199
0.00016,0.0004,0.00022,955.0304658,0.250916401,-0.781764778,-0.570863199
0.00016,0.0004,0.00024,793.5073411,0.2958222,-0.703189048,-0.646540322
0.00016,0.0004,0.00026,644.698468,0.100890391,-0.763229878,-0.6382016
0.00016,0.0004,0.00028,654.7133272,-0.9614557,0.073461322,0.264964851
0.00016,0.0004,0.0003,664.7281864,-0.639718989,0.748116641,0.176298343
0.00016,0.0004,0.00032,674.7430456,-0.639718989,0.748116641,0.176298343
0.00016,0.0004,0.00034,684.7579048,-0.639718989,0.748116641,0.176298343
