X,Y,Z,Trace,GradX,GradY,GradZ
5.53E-05,0.0002355,0.000127068,243.3444216,0.656451256,-0.421768296,-0.625446443
5.53E-05,0.0002355,0.000152242,55.58615056,0.573407506,-0.380074653,-0.725773442
5.53E-05,0.0002355,0.000177416,-192.7674314,0.473350945,-0.337022321,-0.813851853
5.53E-05,0.0002355,0.000202589,-514.457792,0.361133659,-0.29895201,-0.883295068
5.53E-05,0.0002355,0.000227763,-923.037274,0.241204761,-0.273051273,-0.931269706
5.53E-05,0.0002355,0.000252937,-1432.560774,0.114945912,-0.267047858,-0.956803469
5.53E-05,0.0002355,0.000278111,-2056.732354,-0.018983568,-0.285425041,-0.958213009
5.53E-05,0.0002355,0.000303284,-2802.368617,-0.165206929,-0.333080446,-0.928312494
5.53E-05,0.0002355,0.000328458,-3651.245712,-0.329345337,-0.413091294,-0.849050783
5.53E-05,0.0002355,0.000353632,-4522.755048,-0.613651805,-0.625341546,-0.482057479
5.53E-05,0.0002355,0.000378805,-4563.431564,-0.452551949,-0.224195057,-0.863095192
5.53E-05,0.0002355,0.000403979,-4810.107567,0.158279499,0.459522382,-0.873948958
5.53E-05,0.0002355,0.000429153,-4950.099356,0.696238648,0.002821206,-0.717804838
5.53E-05,0.0002355,0.000454326,-4922.55331,0.05298583,0.809516294,0.584701524
5.53E-05,0.0002355,0.0004795,-4892.583882,-0.057579043,0.027670812,0.997957404
5.53E-05,0.0002611,1.20E-06,551.4096597,0.036009881,-0.028642811,0.998940878
5.53E-05,0.0002611,2.64E-05,515.1973657,0.765855842,-0.562666544,-0.31124137
5.53E-05,0.0002611,5.15E-05,461.9379276,0.756758681,-0.520262582,-0.395781689
5.53E-05,0.0002611,7.67E-05,386.556561,0.732291895,-0.476501594,-0.486512909
5.53E-05,0.0002611,0.000101895,282.4703574,0.690300617,-0.42786432,-0.58345281
5.53E-05,0.0002611,0.000127068,141.3055929,0.627788955,-0.37207667,-0.683695824
5.53E-05,0.0002611,0.000152242,-47.37857566,0.542758689,-0.311223899,-0.780097872
5.53E-05,0.0002611,0.000177416,-296.2470474,0.437018868,-0.252153823,-0.863384595
5.53E-05,0.0002611,0.000202589,-620.2956884,0.316020423,-0.20299017,-0.926782652
5.53E-05,0.0002611,0.000227763,-1037.154041,0.185013312,-0.170191382,-0.967886857
5.53E-05,0.0002611,0.000252937,-1567.836541,0.045732814,-0.157664567,-0.986433168
5.53E-05,0.0002611,0.000278111,-2237.152201,-0.104671092,-0.167443661,-0.980309432
5.53E-05,0.0002611,0.000303284,-3069.878697,-0.274173526,-0.201524765,-0.940327946
5.53E-05,0.0002611,0.000328458,-4070.658704,-0.474656102,-0.260524936,-0.840730839
5.53E-05,0.0002611,0.000353632,-5159.468021,-0.478231744,0.137656868,-0.867378225
5.53E-05,0.0002611,0.000378805,-4674.206974,0.144139716,-0.368235517,0.918491343
5.53E-05,0.0002611,0.000403979,-4837.40091,0.792832567,-0.162278331,-0.58743703
5.53E-05,0.0002611,0.000429153,-4896.374198,0.939518921,0.33824676,-0.053789651
5.53E-05,0.0002611,0.000454326,-4849.678438,-0.310108134,0.947701298,0.075466515
5.53E-05,0.0002611,0.0004795,-4883.236113,-0.072579752,0.005497244,0.997347462
5.53E-05,0.0002867,1.20E-06,477.0941928,0.031544275,-0.025290442,0.999182342
5.53E-05,0.0002867,2.64E-05,437.6857774,0.751236216,-0.5450448,-0.372250337
5.53E-05,0.0002867,5.15E-05,381.287064,0.742453305,-0.494553599,-0.451862619
5.53E-05,0.0002867,7.67E-05,303.5852457,0.720530132,-0.443518062,-0.533036638
5.53E-05,0.0002867,0.000101895,199.187273,0.684310026,-0.384748262,-0.619425995
5.53E-05,0.0002867,0.000127068,60.79612625,0.627436493,-0.313127875,-0.712933645
5.53E-05,0.0002867,0.000152242,-121.9338705,0.542848579,-0.231653171,-0.807249793
5.53E-05,0.0002867,0.000177416,-362.9230296,0.430638325,-0.152540527,-0.889540342
5.53E-05,0.0002867,0.000202589,-679.4844065,0.299141311,-0.088636009,-0.950083225
5.53E-05,0.0002867,0.000227763,-1092.472654,0.15714282,-0.045689821,-0.986518411
5.53E-05,0.0002867,0.000252937,-1627.60819,0.007734993,-0.023030061,-0.99970485
5.53E-05,0.0002867,0.000278111,-2317.636413,-0.152387317,-0.017618764,-0.988163795
5.53E-05,0.0002867,0.000303284,-3201.967917,-0.333000005,-0.026472962,-0.942555133
5.53E-05,0.0002867,0.000328458,-4309.73156,-0.787482763,-0.06641096,-0.612748302
5.53E-05,0.0002867,0.000353632,-4425.347062,-0.309261807,0.864072358,-0.397160038
5.53E-05,0.0002867,0.000378805,-4694.739257,0.474010005,0.241567293,-0.846734762
5.53E-05,0.0002867,0.000403979,-4872.520183,-0.793816406,0.284214567,-0.537659366
5.53E-05,0.0002867,0.000429153,-4871.586812,0.834259799,0.431440529,0.343321507
5.53E-05,0.0002867,0.000454326,-4754.772444,-0.268674819,0.962259736,0.043243976
5.53E-05,0.0002867,0.0004795,-4862.309662,-0.087627043,0.030846697,0.995675641
5.53E-05,0.0003123,1.20E-06,414.9889341,0.02953425,-0.021206765,0.999338782
5.53E-05,0.0003123,2.64E-05,372.5419998,0.759212721,-0.486389303,-0.432459814
5.53E-05,0.0003123,5.15E-05,312.6823269,0.746646599,-0.443328899,-0.495962038
5.53E-05,0.0003123,7.67E-05,232.4727956,0.727146747,-0.407149271,-0.552708856
5.53E-05,0.0003123,0.000101895,129.1112242,0.702710307,-0.358204398,-0.61472582
5.53E-05,0.0003123,0.000127068,-2.122659595,0.66243245,-0.277697996,-0.695749288
5.53E-05,0.0003123,0.000152242,-171.0307027,0.586393419,-0.166541415,-0.792721083
5.53E-05,0.0003123,0.000177416,-393.4763153,0.467106187,-0.053071795,-0.882607044
5.53E-05,0.0003123,0.000202589,-689.5101056,0.32056667,0.034407704,-0.946600824
5.53E-05,0.0003123,0.000227763,-1081.809287,0.165181243,0.090564879,-0.982096309
5.53E-05,0.0003123,0.000252937,-1596.538439,0.007063092,0.124345078,-0.992213895
5.53E-05,0.0003123,0.000278111,-2265.698095,-0.157341245,0.146298029,-0.976647643
5.53E-05,0.0003123,0.000303284,-3126.776964,-0.337929061,0.164811913,-0.926628827
5.53E-05,0.0003123,0.000328458,-4205.49658,-0.770394667,0.259340269,-0.582438564
5.53E-05,0.0003123,0.000353632,-4307.649328,-0.56231917,-0.58772598,-0.581700373
5.53E-05,0.0003123,0.000378805,-4544.471238,0.309810079,0.575561433,-0.756800338
5.53E-05,0.0003123,0.000403979,-4742.333565,0.658717875,0.64923583,-0.3802415
5.53E-05,0.0003123,0.000429153,-4745.898734,0.42049991,0.863067417,0.279811472
5.53E-05,0.0003123,0.000454326,-4639.748444,-0.587892382,-0.804886313,0.080873795
5.53E-05,0.0003123,0.0004795,-4718.404453,-0.122143767,0.082296035,0.989094668
5.53E-05,0.0003379,1.20E-06,367.2306998,0.030544337,-0.016437697,0.999398242
5.53E-05,0.0003379,2.64E-05,320.6725049,0.782941441,-0.383743093,-0.489636538
5.53E-05,0.0003379,5.15E-05,253.962132,0.758397556,-0.379430872,-0.529967321
5.53E-05,0.0003379,7.67E-05,166.0687681,0.737060954,-0.399613551,-0.545023083
5.53E-05,0.0003379,0.000101895,60.17208891,0.727735976,-0.402017086,-0.555682113
5.53E-05,0.0003379,0.000127068,-61.02982952,0.725902309,-0.330105528,-0.603403826
5.53E-05,0.0003379,0.000152242,-205.5450639,0.686770847,-0.164182124,-0.708089001
5.53E-05,0.0003379,0.000177416,-394.6275422,0.564104163,0.024797009,-0.825331207
5.53E-05,0.0003379,0.000202589,-654.0406888,0.390998771,0.156298197,-0.907023062
5.53E-05,0.0003379,0.000227763,-1007.413753,0.214496393,0.228893421,-0.949525723
5.53E-05,0.0003379,0.000252937,-1476.729677,0.045948828,0.271867364,-0.961237141
5.53E-05,0.0003379,0.000278111,-2084.530717,-0.120164071,0.307399419,-0.943963025
5.53E-05,0.0003379,0.000303284,-2851.108939,-0.293112552,0.349103143,-0.890062935
5.53E-05,0.0003379,0.000328458,-3775.024426,-0.481746885,0.404076238,-0.777587508
5.53E-05,0.0003379,0.000353632,-4773.633019,-0.587645011,0.424083197,-0.689076761
5.53E-05,0.0003379,0.000378805,-4358.554943,-0.672223457,-0.021323306,0.740041175
5.53E-05,0.0003379,0.000403979,-4522.772454,-0.310286636,-0.437689921,-0.843889647
5.53E-05,0.0003379,0.000429153,-4549.808501,-0.36959308,-0.059501455,-0.927286651
5.53E-05,0.0003379,0.000454326,-5033.039801,-0.919345844,0.319428096,0.229714845
5.53E-05,0.0003379,0.0004795,-4434.615981,-0.19821628,0.115013422,0.973386983
5.53E-05,0.0003635,1.20E-06,335.4513414,0.035057795,-0.010260394,0.999332615
5.53E-05,0.0003635,2.64E-05,282.266615,0.803434421,-0.241746173,-0.544106532
5.53E-05,0.0003635,5.15E-05,200.1190455,0.757684056,-0.309641875,-0.574488277
5.53E-05,0.0003635,7.67E-05,87.97874856,0.719810705,-0.437626303,-0.538846702
5.53E-05,0.0003635,0.000101895,-37.96926257,0.69981902,-0.557976111,-0.445999999
5.53E-05,0.0003635,0.000127068,-149.950936,0.744128347,-0.541474576,-0.391252203
5.53E-05,0.0003635,0.000152242,-249.6907625,0.827610412,-0.295406143,-0.477280018
5.53E-05,0.0003635,0.000177416,-379.7731017,0.742700374,0.058873055,-0.667030823
5.53E-05,0.0003635,0.000202589,-582.1265433,0.520560731,0.271607791,-0.809472503
5.53E-05,0.0003635,0.000227763,-880.1327173,0.307235628,0.360241158,-0.880813588
5.53E-05,0.0003635,0.000252937,-1286.737604,0.123093273,0.406279988,-0.905419581
5.53E-05,0.0003635,0.000278111,-1810.555127,-0.045462855,0.447942827,-0.892905567
5.53E-05,0.0003635,0.000303284,-2452.497728,-0.209132866,0.500919457,-0.839847094
5.53E-05,0.0003635,0.000328458,-3189.530963,-0.371749784,0.569730563,-0.732945553
5.53E-05,0.0003635,0.000353632,-3942.44138,-0.523689361,0.643430931,-0.55834227
5.53E-05,0.0003635,0.000378805,-4551.821863,-0.465191139,0.535662606,-0.704743057
5.53E-05,0.0003635,0.000403979,-4843.208576,-0.654655553,0.698767215,-0.28835826
5.53E-05,0.0003635,0.000429153,-4779.19569,-0.689682571,0.583975311,0.428148091
5.53E-05,0.0003635,0.000454326,-4476.855785,-0.481103132,0.733949069,0.479435647
5.53E-05,0.0003635,0.0004795,-4069.513541,-0.210169094,0.149286712,0.966199995
5.53E-05,0.0003891,1.20E-06,321.7932353,0.043570005,-0.001453612,0.999049319
5.53E-05,0.0003891,2.64E-05,259.5261879,0.802525164,-0.072018312,-0.592255624
5.53E-05,0.0003891,5.15E-05,147.4700342,0.726959058,-0.202406567,-0.656172316
5.53E-05,0.0003891,7.67E-05,-30.57013462,0.664659342,-0.446304155,-0.599199934
5.53E-05,0.0003891,0.000101895,-242.5349799,0.576724655,-0.742035315,-0.341719568
5.53E-05,0.0003891,0.000127068,-359.0045501,0.589938331,-0.800502362,-0.105682233
5.53E-05,0.0003891,0.000152242,-350.1993708,0.868685789,-0.495277434,-0.009233839
5.53E-05,0.0003891,0.000177416,-364.7894113,0.959928518,0.067685386,-0.271948393
5.53E-05,0.0003891,0.000202589,-483.308441,0.697219564,0.381581937,-0.606860861
5.53E-05,0.0003891,0.000227763,-714.3568434,0.435229494,0.473593623,-0.765692084
5.53E-05,0.0003891,0.000252937,-1052.160076,0.231353922,0.513685662,-0.826197557
5.53E-05,0.0003891,0.000278111,-1489.801278,0.057640444,0.553328332,-0.830966507
5.53E-05,0.0003891,0.000303284,-2014.702209,-0.101559311,0.605086068,-0.789655974
5.53E-05,0.0003891,0.000328458,-2597.253491,-0.250867044,0.668416825,-0.700203309
5.53E-05,0.0003891,0.000353632,-3177.149397,-0.387049921,0.731422445,-0.561438836
5.53E-05,0.0003891,0.000378805,-3662.303239,-0.504240732,0.77320914,-0.384563273
5.53E-05,0.0003891,0.000403979,-3962.455477,-0.60320758,0.775147612,-0.187847796
5.53E-05,0.0003891,0.000429153,-4041.657055,-0.684503943,0.728773273,0.018543721
5.53E-05,0.0003891,0.000454326,-3928.216895,-0.731291041,0.644285409,0.223852017
5.53E-05,0.0003891,0.0004795,-3678.478714,-0.228952126,0.176025068,0.957390255
5.53E-05,0.0004147,1.20E-06,329.624528,0.056214612,0.010770193,0.998360616
5.53E-05,0.0004147,2.64E-05,260.7099227,0.78754981,0.104852995,-0.607265301
5.53E-05,0.0004147,5.15E-05,109.1188961,0.662786073,-0.020645025,-0.748524151
5.53E-05,0.0004147,7.67E-05,-207.429453,0.575078996,-0.233848255,-0.783963738
5.53E-05,0.0004147,0.000101895,-763.2340144,0.582884921,-0.699769686,-0.412998252
5.53E-05,0.0004147,0.000127068,-979.2781378,0.54477349,-0.834208061,0.085549723
5.53E-05,0.0004147,0.000152242,-565.2292563,0.750941718,-0.326441692,0.57404038
5.53E-05,0.0004147,0.000177416,-346.0824629,0.933126093,0.163208093,0.320372929
5.53E-05,0.0004147,0.000202589,-358.6032288,0.8292802,0.473679524,-0.296516538
5.53E-05,0.0004147,0.000227763,-522.3297933,0.568022002,0.550889606,-0.611450446
5.53E-05,0.0004147,0.000252937,-796.4426694,0.355043814,0.581623331,-0.731886734
5.53E-05,0.0004147,0.000278111,-1158.758178,0.176814587,0.617220454,-0.76666519
5.53E-05,0.0004147,0.000303284,-1589.524328,0.016735166,0.663968608,-0.747573155
5.53E-05,0.0004147,0.000328458,-2061.061969,-0.13188695,0.717523792,-0.683933799
5.53E-05,0.0004147,0.000353632,-2531.435213,-0.27150914,0.767131453,-0.581198865
5.53E-05,0.0004147,0.000378805,-2946.133279,-0.40462543,0.79789216,-0.446818041
5.53E-05,0.0004147,0.000403979,-3251.307958,-0.533749805,0.795452985,-0.28699424
5.53E-05,0.0004147,0.000429153,-3410.822598,-0.649985267,0.752767549,-0.104212139
5.53E-05,0.0004147,0.000454326,-3413.862772,-0.72509654,0.682327402,0.093082351
5.53E-05,0.0004147,0.0004795,-3274.876749,-0.246380349,0.206086359,0.94700852
5.53E-05,0.0004403,1.20E-06,360.5806403,0.072320441,0.023715714,0.997099453
5.53E-05,0.0004403,2.64E-05,298.2443956,0.801270471,0.261750644,-0.538007651
5.53E-05,0.0004403,5.15E-05,134.3396343,0.637227774,0.184765718,-0.748199434
5.53E-05,0.0004403,7.67E-05,-295.1906785,0.446955148,0.086350477,-0.890378959
5.53E-05,0.0004403,0.000101895,-1572.475644,0.752342742,0.035427376,-0.657818591
5.53E-05,0.0004403,0.000127068,-2322.475975,0.974242846,0.024793659,0.224134228
5.53E-05,0.0004403,0.000152242,-716.3791029,0.485850025,0.099786739,0.868327335
5.53E-05,0.0004403,0.000177416,-257.7449774,0.766867068,0.324587642,0.553676587
5.53E-05,0.0004403,0.000202589,-196.9886136,0.84795039,0.523729355,-0.081778353
5.53E-05,0.0004403,0.000227763,-313.2026119,0.66737439,0.576269509,-0.471725424
5.53E-05,0.0004403,0.000252937,-537.8314815,0.473622659,0.603906783,-0.641075794
5.53E-05,0.0004403,0.000278111,-840.5008986,0.298945776,0.640636019,-0.707260146
5.53E-05,0.0004403,0.000303284,-1199.735598,0.13763358,0.686863175,-0.713635745
5.53E-05,0.0004403,0.000328458,-1592.34795,-0.015316188,0.736557497,-0.676201499
5.53E-05,0.0004403,0.000353632,-1989.149289,-0.163960899,0.780837309,-0.602834903
5.53E-05,0.0004403,0.000378805,-2355.04191,-0.312307404,0.809150835,-0.497733877
5.53E-05,0.0004403,0.000403979,-2652.678926,-0.459901873,0.811327294,-0.360885423
5.53E-05,0.0004403,0.000429153,-2847.571069,-0.591326715,0.78318318,-0.192241572
5.53E-05,0.0004403,0.000454326,-2914.808247,-0.676853298,0.736115592,-0.001856773
5.53E-05,0.0004403,0.0004795,-2850.031371,-0.24580032,0.24446008,0.937987991
5.53E-05,0.0004659,1.20E-06,405.7734343,0.090389718,0.034376104,0.995313007
5.53E-05,0.0004659,2.64E-05,372.6443845,0.863395498,0.371046024,-0.341867023
5.53E-05,0.0004659,5.15E-05,258.1477688,0.740718173,0.379674313,-0.554241829
5.53E-05,0.0004659,7.67E-05,-39.09633822,0.612942533,0.431534516,-0.661875678
5.53E-05,0.0004659,0.000101895,-652.2038724,0.603268025,0.713221397,-0.356907452
5.53E-05,0.0004659,0.000127068,-882.9732429,0.569537764,0.814129479,0.113225112
5.53E-05,0.0004659,0.000152242,-323.9355345,0.65277746,0.541601778,0.529668861
5.53E-05,0.0004659,0.000177416,-36.43822669,0.792940013,0.504172012,0.342135526
5.53E-05,0.0004659,0.000202589,2.576263915,0.840718651,0.534945007,-0.083821176
5.53E-05,0.0004659,0.000227763,-98.89771715,0.72984729,0.554777112,-0.399431207
5.53E-05,0.0004659,0.000252937,-291.3046297,0.573799286,0.585139599,-0.573032311
5.53E-05,0.0004659,0.000278111,-549.0522277,0.413417734,0.629304395,-0.658074278
5.53E-05,0.0004659,0.000303284,-853.6285272,0.255630606,0.681932816,-0.685288718
5.53E-05,0.0004659,0.000328458,-1186.625292,0.100482559,0.736365647,-0.66908063
5.53E-05,0.0004659,0.000353632,-1526.806331,-0.053849468,0.78552473,-0.616482874
5.53E-05,0.0004659,0.000378805,-1849.185896,-0.208841723,0.822084632,-0.529681028
5.53E-05,0.0004659,0.000403979,-2125.272985,-0.36029908,0.839212212,-0.407317366
5.53E-05,0.0004659,0.000429153,-2324.835085,-0.491714538,0.833950765,-0.2504854
5.53E-05,0.0004659,0.000454326,-2421.960862,-0.578337677,0.812770343,-0.070213255
5.53E-05,0.0004659,0.0004795,-2406.782801,-0.219340191,0.286117163,0.932752298
5.53E-05,0.0004915,1.20E-06,458.2021372,0.101832132,0.315913115,0.943307543
5.53E-05,0.0004915,2.64E-05,461.1836128,0.442008616,0.895987608,-0.042832112
5.53E-05,0.0004915,5.15E-05,421.1725081,0.528837822,0.835633872,-0.148480942
5.53E-05,0.0004915,7.67E-05,308.3985498,0.501340064,0.844562352,-0.188075981
5.53E-05,0.0004915,0.000101895,142.4331769,0.421123362,0.900993835,-0.104236377
5.53E-05,0.0004915,0.000127068,77.86480923,0.392908599,0.919537021,0.008631349
5.53E-05,0.0004915,0.000152242,163.8865404,0.450658707,0.889059676,0.0804961
5.53E-05,0.0004915,0.000177416,231.5521042,0.498754703,0.866215668,0.030235123
5.53E-05,0.0004915,0.000202589,208.3770973,0.533037865,0.839179639,-0.107926681
5.53E-05,0.0004915,0.000227763,101.8862502,0.549909615,0.789673307,-0.272057867
5.53E-05,0.0004915,0.000252937,-70.38147522,0.541773498,0.716058833,-0.440160453
5.53E-05,0.0004915,0.000278111,-293.654225,0.501459324,0.618739479,-0.604731348
5.53E-05,0.0004915,0.000303284,-554.5403576,0.423308687,0.489132923,-0.762599986
5.53E-05,0.0004915,0.000328458,-838.9264042,0.296634504,0.294170569,-0.908554702
5.53E-05,0.0004915,0.000353632,-1130.61501,0.099556018,-0.033064394,-0.994482451
5.53E-05,0.0004915,0.000378805,-1410.469505,-0.142431787,-0.487903277,-0.861198919
5.53E-05,0.0004915,0.000403979,-1656.083671,-0.281770712,-0.805494439,-0.521329046
5.53E-05,0.0004915,0.000429153,-1843.068666,-0.300684924,-0.92181524,-0.244632865
5.53E-05,0.0004915,0.000454326,-1950.138228,-0.274978696,-0.958269985,-0.078136757
5.53E-05,0.0004915,0.0004795,-1967.948542,-0.147290484,-0.591103504,0.793033518
8.08E-05,5.10E-06,1.20E-06,1573.034873,0.148979607,0.150939093,0.977252509
8.08E-05,5.10E-06,2.64E-05,1567.020225,0.878511656,0.476561163,0.033267513
8.08E-05,5.10E-06,5.15E-05,1608.771882,0.955243295,0.245971952,0.164341247
8.08E-05,5.10E-06,7.67E-05,1760.347728,0.88626097,0.398697693,0.235757592
8.08E-05,5.10E-06,0.000101895,1939.94561,0.802778545,0.572931479,0.165215402
8.08E-05,5.10E-06,0.000127068,2035.776048,0.769623242,0.637650111,0.032899861
8.08E-05,5.10E-06,0.000152242,2000.330286,0.764150552,0.635435145,-0.110887829
8.08E-05,5.10E-06,0.000177416,1830.114351,0.758126808,0.598891379,-0.258017169
8.08E-05,5.10E-06,0.000202589,1547.989312,0.741240585,0.536304185,-0.40365854
8.08E-05,5.10E-06,0.000227763,1186.750207,0.715146497,0.44409828,-0.539761249
8.08E-05,5.10E-06,0.000252937,773.9501044,0.682348867,0.321083718,-0.656738357
8.08E-05,5.10E-06,0.000278111,325.904951,0.644367065,0.173274235,-0.74482691
8.08E-05,5.10E-06,0.000303284,-150.7177151,0.60472785,0.011938583,-0.796342701
8.08E-05,5.10E-06,0.000328458,-654.8518809,0.569897644,-0.151726702,-0.807586332
8.08E-05,5.10E-06,0.000353632,-1186.839475,0.546165184,-0.31024645,-0.778107147
8.08E-05,5.10E-06,0.000378805,-1743.499449,0.539377132,-0.458695802,-0.706166036
8.08E-05,5.10E-06,0.000403979,-2308.03291,0.548469511,-0.592161986,-0.590360379
8.08E-05,5.10E-06,0.000429153,-2836.590467,0.562238294,-0.703632098,-0.434499679
8.08E-05,5.10E-06,0.000454326,-3251.60401,0.567750088,-0.783378379,-0.252939029
8.08E-05,5.10E-06,0.0004795,-3464.169128,0.267363877,-0.398876189,0.877162666
8.08E-05,3.07E-05,1.20E-06,1394.263989,0.146778115,-0.060335615,0.987327604
8.08E-05,3.07E-05,2.64E-05,1204.871282,0.812905253,-0.533199499,-0.234271946
8.08E-05,3.07E-05,5.15E-05,1049.787351,0.70985746,-0.70126894,0.065759114
8.08E-05,3.07E-05,7.67E-05,1357.603402,0.801568422,-0.481496232,0.354470653
8.08E-05,3.07E-05,0.000101895,1735.933305,0.896455551,-0.273669593,0.348528907
8.08E-05,3.07E-05,0.000127068,1919.568333,0.973562311,-0.194792951,0.119298502
8.08E-05,3.07E-05,0.000152242,1915.37063,0.97947175,-0.166797854,-0.113197028
8.08E-05,3.07E-05,0.000177416,1751.325525,0.936291264,-0.162740374,-0.31124627
8.08E-05,3.07E-05,0.000202589,1462.170255,0.863438215,-0.17242645,-0.474071269
8.08E-05,3.07E-05,0.000227763,1085.084268,0.777740673,-0.19223459,-0.598469137
8.08E-05,3.07E-05,0.000252937,648.791841,0.693811237,-0.220798627,-0.68547351
8.08E-05,3.07E-05,0.000278111,168.9922005,0.620722949,-0.256780293,-0.740788027
8.08E-05,3.07E-05,0.000303284,-349.6908904,0.56380128,-0.298324256,-0.770149827
8.08E-05,3.07E-05,0.000328458,-910.0023115,0.527670819,-0.343726298,-0.77679839
8.08E-05,3.07E-05,0.000353632,-1518.619674,0.517286676,-0.392498894,-0.760499253
8.08E-05,3.07E-05,0.000378805,-2181.181536,0.537652074,-0.445822478,-0.715662326
8.08E-05,3.07E-05,0.000403979,-2889.498717,0.589896603,-0.505753743,-0.62947212
8.08E-05,3.07E-05,0.000429153,-3594.807154,0.664120313,-0.568722638,-0.485282155
8.08E-05,3.07E-05,0.000454326,-4174.288874,0.429982882,-0.821240973,-0.375070641
8.08E-05,3.07E-05,0.0004795,-4451.551089,0.161268294,-0.128386169,0.978524159
8.08E-05,5.63E-05,1.20E-06,1221.516946,0.173975325,-0.04450013,0.983744034
8.08E-05,5.63E-05,2.64E-05,769.7190433,0.772233986,-0.166959009,-0.61300845
8.08E-05,5.63E-05,5.15E-05,-47.57851611,0.996795811,-0.079741993,0.006271018
8.08E-05,5.63E-05,7.67E-05,812.535515,0.79703855,-0.166913623,0.580404507
8.08E-05,5.63E-05,0.000101895,1491.210404,0.824806424,-0.209914335,0.525005082
8.08E-05,5.63E-05,0.000127068,1737.825478,0.951456444,-0.252764269,0.175615656
8.08E-05,5.63E-05,0.000152242,1748.223156,0.958726088,-0.264610293,-0.104046537
8.08E-05,5.63E-05,0.000177416,1589.137901,0.910719824,-0.266820522,-0.315271647
8.08E-05,5.63E-05,0.000202589,1301.564203,0.835623102,-0.267802588,-0.47959963
8.08E-05,5.63E-05,0.000227763,921.059965,0.750358498,-0.27158211,-0.602665149
8.08E-05,5.63E-05,0.000252937,473.869448,0.668214213,-0.280659093,-0.688999448
8.08E-05,5.63E-05,0.000278111,-26.06167059,0.597673297,-0.295218011,-0.745407912
8.08E-05,5.63E-05,0.000303284,-575.7537633,0.544458994,-0.313240273,-0.778103422
8.08E-05,5.63E-05,0.000328458,-1180.851806,0.514334514,-0.331856255,-0.790779004
8.08E-05,5.63E-05,0.000353632,-1854.014248,0.51414841,-0.349232686,-0.783382374
8.08E-05,5.63E-05,0.000378805,-2611.952066,0.551397043,-0.366270556,-0.749537978
8.08E-05,5.63E-05,0.000403979,-3463.054756,0.631897423,-0.386466244,-0.67182549
8.08E-05,5.63E-05,0.000429153,-4367.789267,0.409464112,-0.56355154,-0.717459966
8.08E-05,5.63E-05,0.000454326,-5159.267471,0.930291438,-0.282922924,0.233479032
8.08E-05,5.63E-05,0.0004795,-4207.157847,0.071935435,0.005421323,0.997394557
8.08E-05,8.19E-05,1.20E-06,1165.319999,0.15009638,-0.009202832,0.988628537
8.08E-05,8.19E-05,2.64E-05,853.3667932,0.864077831,0.203928939,-0.460198315
8.08E-05,8.19E-05,5.15E-05,496.1146491,0.892175447,0.451085175,0.023348147
8.08E-05,8.19E-05,7.67E-05,907.5819218,0.86566102,0.170480413,0.470709493
8.08E-05,8.19E-05,0.000101895,1359.706593,0.885835775,-0.138815794,0.442747281
8.08E-05,8.19E-05,0.000127068,1543.384342,0.946906645,-0.292961741,0.132443286
8.08E-05,8.19E-05,0.000152242,1530.825802,0.928577722,-0.345259484,-0.136159109
8.08E-05,8.19E-05,0.000177416,1366.907677,0.870908018,-0.354633615,-0.340226724
8.08E-05,8.19E-05,0.000202589,1082.806143,0.794493185,-0.348710269,-0.49717374
8.08E-05,8.19E-05,0.000227763,705.7793544,0.712075436,-0.339646108,-0.614482787
8.08E-05,8.19E-05,0.000252937,256.4549141,0.634040436,-0.333327355,-0.697771883
8.08E-05,8.19E-05,0.000278111,-253.7498632,0.567902597,-0.330839374,-0.753678943
8.08E-05,8.19E-05,0.000303284,-822.4463138,0.519818626,-0.32938127,-0.788223683
8.08E-05,8.19E-05,0.000328458,-1455.518229,0.49664658,-0.32379417,-0.805294673
8.08E-05,8.19E-05,0.000353632,-2167.409953,0.506658045,-0.308949129,-0.804890093
8.08E-05,8.19E-05,0.000378805,-2980.773698,0.559070331,-0.283034021,-0.779315153
8.08E-05,8.19E-05,0.000403979,-3916.645524,0.66225074,-0.249680797,-0.70645839
8.08E-05,8.19E-05,0.000429153,-4949.714098,0.66226843,-0.646218817,-0.379212035
8.08E-05,8.19E-05,0.000454326,-4372.233602,0.369225315,0.716287758,0.592118667
8.08E-05,8.19E-05,0.0004795,-4416.281079,0.01509234,-0.051304442,0.998569014
8.08E-05,0.0001075,1.20E-06,1171.632732,0.118109487,-0.003216347,0.99299537
8.08E-05,0.0001075,2.64E-05,1071.287856,0.939210332,0.297232794,-0.171862206
8.08E-05,0.0001075,5.15E-05,1017.593645,0.854113855,0.517667237,0.050101444
8.08E-05,0.0001075,7.67E-05,1130.605947,0.944825219,0.216111917,0.246172592
8.08E-05,0.0001075,0.000101895,1288.48959,0.963358155,-0.167042902,0.209851697
8.08E-05,0.0001075,0.000127068,1352.903321,0.937439124,-0.348122924,0.00427996
8.08E-05,0.0001075,0.000152242,1293.151916,0.887339442,-0.411194474,-0.208681142
8.08E-05,0.0001075,0.000177416,1114.238378,0.820258761,-0.42113072,-0.387071675
8.08E-05,0.0001075,0.000202589,830.0057834,0.743289552,-0.409564192,-0.528940274
8.08E-05,0.0001075,0.000227763,456.5716608,0.663983043,-0.392254022,-0.636602938
8.08E-05,0.0001075,0.000252937,7.737488602,0.589968665,-0.376919385,-0.714050945
